salesperson_id,product_id,state,city,latitude,longitude,shiptonumber,customer_id,company_id,source_id,price,metric,tons,mode_id,terms,ship_start,completed
3,2,SD,MITCHELL,43.7094283,-98.0297992,215527,21,34,558,180,$/st,30,2,FOB,Aug-17,yes
13,2,IA,DUNLAP,41.8544327,-95.6005594,206685,5,34,558,185,$/st,51,2,FOB,Aug-17,yes
13,2,MN,DOVRAY,44.0527395,-95.550006,206542,5,34,558,185,$/st,27,2,FOB,Aug-17,yes
13,2,NE,ALLIANCE,42.097111,-102.871452,201535,1,34,558,185,$/st,61,2,FOB,Aug-17,yes
13,2,NE,BAYARD,41.7549697,-103.3241025,201545,1,34,558,185,$/st,31,2,FOB,Aug-17,yes
3,2,SD,MILLER,44.5183148,-98.988434,204615,699,34,558,183.5,$/st,92,2,DEL,Aug-17,yes
4,2,MN,HALLOCK,48.7744263,-96.946447,218642,199,34,558,170,$/st,24,2,FOB,Aug-17,no
10,2,MN,WINTHROP,44.5430195,-94.3663674,101964,842,34,558,180,$/st,24,2,FOB,Aug-17,no
4,2,MN,MAYNARD,44.9069025,-95.4689074,203399,45,34,558,172,$/st,25,2,DEL,Aug-17,yes
13,2,SD,PHILIP,44.0394329,-101.6651441,205551,5,34,558,195,$/st,27,2,DEL,Aug-17,yes
13,2,SD,ONIDA,44.7080379,-100.059845,205552,5,34,558,195,$/st,193,2,DEL,Aug-17,yes
13,2,MN,CANBY,44.7088525,-96.2764335,201021,1,34,558,204,$/st,26,2,DEL,Aug-17,yes
2,2,MT,MOORE,46.9755231,-109.6968536,204894,621,34,559,216,$/st,81,2,FOB,Aug-17,yes
2,2,MT,MOORE,46.9755231,-109.6968536,101582,623,34,559,216,$/st,40,2,FOB,Aug-17,no
8,4,MO,CAIRO,39.5119787,-92.4404603,101566,608,34,561,200.6,$/st,24,2,DEL,Aug-17,no
2,2,ID,TWIN FALLS,42.5629668,-114.4608711,206451,582,34,558,209.85,$/st,299,1,FOB,Aug-17,no
8,3,IA,CUSHING,42.4647099,-95.6750061,100210,212,34,558,150,$/st,52,2,DEL,Aug-17,yes
19,1,NY,WATERLOO,42.9047884,-76.8627368,216379,749,34,562,290,$/st,61,2,FOB,Aug-17,yes
14,3,IA,ARCADIA,42.0872073,-95.0461023,216576,8,34,558,150,$/st,23,2,FOB,Aug-17,no
5,3,NE,PIERCE,42.19917,-97.5267247,202852,554,34,558,150,$/st,30,2,DEL,Aug-17,no
13,3,SD,PIERRE,44.3683156,-100.3509665,100534,34,34,558,150,$/st,76,2,DEL,Aug-17,yes
5,3,NE,OAKDALE,42.0697291,-97.9692312,202076,568,34,558,150,$/st,26,2,DEL,Aug-17,no
5,3,NE,CEDAR RAPIDS,41.560013,-98.1445085,206955,568,34,558,150,$/st,27,2,DEL,Aug-17,yes
5,3,NE,SPALDING,41.6889002,-98.363404,101339,568,34,558,150,$/st,27,2,DEL,Aug-17,yes
5,3,NE,EWING,42.2577833,-98.3464655,202075,568,34,558,150,$/st,52,2,FOB,Aug-17,yes
12,3,IL,LAWRENCEVILLE,38.7292138,-87.6816927,205701,5,34,565,148,$/st,25,2,FOB,Aug-17,no
2,3,CA,HANFORD,36.3274502,-119.6456844,210656,12,34,557,129.99,$/st,776,1,DEL,Aug-17,yes
14,3,MN,JACKSON,43.6207916,-94.9886022,218222,8,34,558,150,$/st,126,2,FOB,Aug-17,yes
8,3,IA,HINTON,42.6277701,-96.2916927,101999,845,34,558,150,$/st,104,2,DEL,Aug-17,no
8,3,IA,ROYAL,43.0655295,-95.2838877,101275,29,34,558,150,$/st,26,2,DEL,Aug-17,no
8,3,IA,GRANVILLE,41.4961096,-92.7743601,203267,29,34,558,150,$/st,76,2,DEL,Aug-17,yes
8,3,NE,PLATTSMOUTH,41.0113881,-95.8822312,204630,29,34,558,150,$/st,100,2,DEL,Aug-17,no
8,3,NE,RANDOLPH,42.3786127,-97.3570005,100676,29,34,558,150,$/st,30,2,DEL,Aug-17,yes
8,3,NE,VERDIGRE,42.5969469,-98.0336814,201125,29,34,558,150,$/st,23,2,FOB,Aug-17,yes
8,3,NE,OSMOND,42.3600032,-97.5967282,100475,29,34,558,150,$/st,30,2,DEL,Aug-17,no
8,3,NE,PILGER,42.0086158,-97.0539311,215321,29,34,558,150,$/st,29,2,FOB,Aug-17,yes
8,3,SD,MENNO,43.2397131,-97.5778442,215231,29,34,558,150,$/st,174,2,FOB,Aug-17,yes
8,3,SD,BURBANK,42.745276,-96.8292077,217606,29,34,558,150,$/st,24,2,DEL,Aug-17,no
24,3,IL,MCLEANSBORO,38.0933811,-88.5356076,204235,1,34,565,148,$/st,25,2,DEL,Aug-17,yes
3,3,NE,ORCHARD,42.3355602,-98.242852,100470,128,34,558,150,$/st,75,2,FOB,Aug-17,yes
13,3,WI,MENOMONIE,44.8755183,-91.9193422,101053,216,34,563,170,$/st,23,2,FOB,Aug-17,no
3,3,NE,PENDER,42.1141648,-96.7072585,100486,115,34,558,150,$/st,57,2,FOB,Aug-17,yes
3,3,NE,ELGIN,41.9833412,-98.0836773,203611,31,34,558,150,$/st,30,2,DEL,Aug-17,no
3,3,NE,WAKEFIELD,42.2691672,-96.8650419,203592,31,34,558,150,$/st,30,2,FOB,Aug-17,yes
3,3,NE,TILDEN,42.0472286,-97.8339503,203613,31,34,558,150,$/st,60,2,FOB,Aug-17,no
3,3,NE,COLUMBUS,41.4297341,-97.3683753,203618,31,34,558,150,$/st,60,2,FOB,Aug-17,no
3,3,NE,HUMPHREY,41.6916753,-97.4844907,203599,31,34,558,150,$/st,30,2,FOB,Aug-17,yes
3,3,NE,EMMET,42.4755589,-98.8062032,100895,607,34,558,150,$/st,57,2,FOB,Aug-17,no
8,3,IA,CHEROKEE,42.7494277,-95.551674,100009,296,34,558,150,$/st,105,2,FOB,Aug-17,no
3,3,SD,SALEM,43.7241455,-97.388953,216493,699,34,558,150,$/st,42,2,FOB,Aug-17,yes
24,3,NE,STUART,42.5991677,-99.1426014,100736,1,34,558,150,$/st,29,2,DEL,Aug-17,no
24,3,NE,WALTHILL,42.1483269,-96.4883663,100541,1,34,558,150,$/st,100,2,FOB,Aug-17,yes
24,3,SD,WINNER,43.3766665,-99.8590069,216380,1,34,558,150,$/st,23,2,FOB,Aug-17,yes
24,3,OK,SAYRE,35.291162,-99.6400969,216716,1,34,557,145,$/st,25,2,FOB,Aug-17,yes
24,3,OK,CARNEGIE,35.1036699,-98.6036736,208356,1,34,557,145.01,$/st,22,2,FOB,Aug-17,no
24,3,OK,BESSIE,35.3858846,-98.9881366,208345,1,34,557,145.01,$/st,22,2,FOB,Aug-17,yes
2,3,AZ,BUCKEYE,33.3703197,-112.5837766,215423,715,34,556,118.45,$/st,295,1,DEL,Aug-17,no
19,3,MI,PIGEON,43.8300151,-83.2699553,100543,171,34,562,155.01,$/st,126,2,FOB,Aug-17,yes
19,3,MI,FAIRGROVE,43.5236323,-83.5432925,200096,171,34,562,155,$/st,47,2,FOB,Aug-17,yes
19,3,MI,FAIRGROVE,43.5236323,-83.5432925,200096,171,34,562,155,$/st,43,2,DEL,Aug-17,yes
4,3,IL,MATTOON,39.4830897,-88.3728255,210998,11,34,565,148,$/st,25,2,FOB,Aug-17,yes
24,3,MN,LESTER PRAIRIE,44.8838514,-94.0416389,201362,1,34,563,170,$/st,45,2,FOB,Aug-17,no
8,3,IA,HAWARDEN,42.9958216,-96.4853085,101972,847,34,558,150,$/st,53,2,DEL,Aug-17,no
12,3,ON,LUCKNOW,43.95,-81.52,211096,3,34,562,210,$/st,37,2,FOB,Aug-17,yes
2,1,WA,ST JOHN,47.0915558,-117.5818643,210120,298,34,603,365,$/st,25,2,DEL,Aug-17,yes
4,3,NE,BRUNSWICK,42.3377827,-97.9706228,201006,11,34,558,150,$/st,26,2,DEL,Aug-17,no
4,3,NE,OSMOND,42.3600032,-97.5967282,201013,11,34,558,150,$/st,52,2,DEL,Aug-17,yes
4,3,NE,PENDER,42.1141648,-96.7072585,201087,11,34,558,150,$/st,254,2,DEL,Aug-17,yes
4,3,NE,WAYNE,42.2305588,-97.0178236,211896,11,34,558,150,$/st,105,2,FOB,Aug-17,yes
4,3,MI,CROSWELL,43.2755809,-82.621038,201003,11,34,562,155.01,$/st,82,2,FOB,Aug-17,yes
19,3,ON,BRODHAGEN,43.576485,-81.101441,213734,141,34,562,210,$/st,79,2,DEL,Aug-17,no
19,3,ON,FINGAL,42.673069,-81.214813,213820,141,34,562,210,$/st,40,2,DEL,Aug-17,yes
19,3,ON,HICKSON,43.212513,-80.847462,213737,141,34,562,210,$/st,39,2,FOB,Aug-17,no
19,3,ON,RIPLEY,44.0711064,-81.5801504,213816,141,34,562,210,$/st,136,2,FOB,Aug-17,yes
12,3,OH,ASHLAND,40.8686675,-82.3182178,214711,3,34,597,155.01,$/st,46,2,DEL,Aug-17,no
4,3,MN,ROYALTON,45.8299654,-94.2936093,200989,11,34,563,170,$/st,27,2,FOB,Aug-17,yes
2,2,MT,DENTON,47.3196952,-109.9474185,101913,729,34,559,301,$/st,39,2,FOB,Aug-17,yes
9,3,TX,WALLIS,29.6313486,-96.0652362,101921,734,34,567,140,$/st,27,2,FOB,Aug-17,no
5,3,OK,PERRY,36.2894855,-97.2880983,209831,5,34,557,145,$/st,45,2,DEL,Aug-17,no
9,3,TX,COST,29.4374607,-97.5288825,101884,841,34,567,140,$/st,53,2,FOB,Aug-17,yes
16,1,MN,DE GRAFF,45.2632935,-95.4678064,201924,182,34,598,226,$/st,214,2,FOB,Aug-17,yes
2,3,CA,HANFORD,36.3274502,-119.6456844,210656,440,34,557,128.07,$/st,295,1,FOB,Aug-17,yes
2,3,CA,IMPERIAL,32.8475529,-115.5694391,207308,231,34,556,117.48,$/st,684,1,DEL,Aug-17,yes
2,3,CA,KERMAN,36.7235572,-120.059879,200975,187,34,602,185,$/st,187,2,DEL,Aug-17,yes
1,4,FL,LAKE CITY,30.1896756,-82.6392899,205211,239,34,561,165.52,$/st,99,1,FOB,Aug-17,yes
19,3,IA,WILLIAMS,42.4883119,-93.5449323,206778,27,34,561,125.16,$/st,494,1,DEL,Aug-17,yes
19,3,IA,WILLIAMS,42.4883119,-93.5449323,218689,27,34,558,150.5,$/st,26,2,DEL,Aug-17,yes
12,3,IN,POSEYVILLE,38.1700444,-87.7830825,200813,5,34,565,150,$/st,46,2,DEL,Aug-17,yes
12,3,IL,FLANAGAN,40.8780891,-88.8611818,100014,251,34,580,152,$/st,101,2,FOB,Aug-17,yes
19,3,ON,HENSALL,43.43,-81.5,100076,163,34,562,210,$/st,72,2,DEL,Aug-17,yes
5,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,205741,54,34,556,200,$/st,71,2,FOB,Aug-17,yes
19,3,MI,BAD AXE,43.8019592,-83.0007774,211197,170,34,562,155,$/st,43,2,DEL,Aug-17,no
19,3,MI,RICHVILLE,43.4091901,-83.677185,209766,170,34,562,155.01,$/st,138,2,FOB,Aug-17,yes
19,3,ON,TILBURY,42.25,-82.43,214152,70,34,562,210,$/st,36,2,FOB,Aug-17,yes
13,2,SD,PLATTE,43.3869397,-98.8445303,101695,726,34,558,205,$/st,31,2,FOB,Aug-17,yes
19,3,ON,KENT BRIDGE,42.369325,-82.371863,213846,197,34,562,210,$/st,203,2,DEL,Aug-17,yes
19,3,ON,PAIN COURT,42.39289,-82.29365,213847,197,34,562,210,$/st,74,2,FOB,Aug-17,yes
2,1,WA,MOSES LAKE,47.1301417,-119.2780771,212420,201,34,603,267,$/st,24,2,DEL,Aug-17,yes
12,3,IL,SANDOVAL,38.6156043,-89.1142343,211336,3,34,600,147.43,$/st,23,2,DEL,Aug-17,no
12,3,IL,BOURBONNAIS,41.1416991,-87.8750429,201164,3,34,580,152,$/st,152,2,FOB,Aug-17,no
12,3,IL,HERSCHER,41.0491989,-88.0978262,201165,3,34,580,151,$/st,102,2,FOB,Aug-17,yes
12,3,IL,CHATSWORTH,40.7536464,-88.2919947,201160,3,34,580,152,$/st,78,2,DEL,Aug-17,no
12,3,IL,GIBSON CITY,40.4584275,-88.384603,201150,3,34,580,152,$/st,51,2,FOB,Aug-17,yes
12,3,IL,MELVIN,40.5675346,-88.2478272,201149,3,34,571,149.49,$/st,51,2,DEL,Aug-17,yes
12,3,IL,EDELSTEIN,40.9408702,-89.6292636,100191,155,34,571,150,$/st,44,2,FOB,Aug-17,no
12,3,IL,ROCHELLE,41.9239178,-89.0687074,101274,442,34,580,145,$/st,158,2,DEL,Aug-17,yes
12,3,IL,CHAMPAIGN,40.1164205,-88.2433829,201387,3,34,571,148.13,$/st,20,2,DEL,Aug-17,yes
4,3,TX,SEAGRAVES,32.9442651,-102.564915,207048,125,34,557,125.69,$/st,679,1,DEL,Aug-17,yes
8,3,KS,COURTLAND,39.7813975,-97.892822,217911,29,34,557,131.18,$/st,974,1,DEL,Aug-17,yes
6,3,OH,MAUMEE,41.5628294,-83.6538244,100767,52,34,597,155,$/st,53,2,FOB,Aug-17,yes
4,3,TN,UNION CITY,36.4242303,-89.0570096,211558,510,34,561,122.19,$/st,593,1,FOB,Aug-17,yes
19,3,ON,KERWOOD,42.94579,-81.743892,214807,363,34,562,210,$/st,118,2,DEL,Aug-17,no
3,1,NE,HERSHEY,41.1586079,-101.002652,201567,218,34,564,280,$/st,78,2,FOB,Aug-17,no
3,3,NE,NICKERSON,41.534442,-96.470302,205687,93,34,558,154.95,$/st,25,2,FOB,Aug-17,no
1,2,LA,CROWLEY,30.2140928,-92.3745761,215936,23,34,556,200,$/st,176,2,FOB,Aug-17,yes
1,2,LA,IOWA,30.2368739,-93.0137611,200281,23,34,556,200,$/st,25,2,FOB,Aug-17,yes
5,2,MO,STARK CITY,36.8622887,-94.1857693,202814,1,34,577,220,$/st,54,2,DEL,Aug-17,yes
3,2,NE,FAIRBURY,40.1372247,-97.1805914,212154,26,34,558,215,$/st,26,2,DEL,Aug-17,yes
5,3,OK,HYDRO,35.5494957,-98.578126,200872,54,34,557,145,$/st,26,2,DEL,Aug-17,no
2,2,CA,IMPERIAL,32.8475529,-115.5694391,210098,12,34,556,205.28,$/st,298,1,FOB,Aug-17,no
4,1,IN,MONTGOMERY,38.6625493,-87.0461181,216822,11,34,574,260.79,$/st,39,2,DEL,Aug-17,yes
13,3,IA,SALIX,42.3083253,-96.2878044,214588,5,34,558,155,$/st,25,2,DEL,Aug-17,yes
6,3,NC,ASHEBORO,35.7079146,-79.8136446,209654,164,34,601,149.99,$/st,23,2,DEL,Aug-17,no
1,2,AL,SYLACAUGA,33.1731716,-86.2516406,200820,254,34,556,205,$/st,23,2,FOB,Aug-17,yes
1,2,GA,WHIGHAM,30.8829681,-84.3237944,208605,254,34,556,205,$/st,24,2,FOB,Aug-17,no
3,3,NE,HOLDREGE,40.4402885,-99.3698217,100291,312,34,564,170,$/st,100,2,FOB,Aug-17,no
3,3,NE,HASTINGS,40.5861246,-98.388393,208135,21,34,564,165,$/st,"10,000",4,DEL,Aug-17,no
14,1,IN,BRINGHURST,40.5253139,-86.5249984,206754,8,34,586,290,$/st,20,2,DEL,Aug-17,no
6,4,AL,COTTONWOOD,31.0487933,-85.3049326,205094,254,34,561,200,$/st,24,2,FOB,Aug-17,yes
14,1,NE,TALMAGE,40.5305564,-96.0216723,208401,8,34,585,445,$/st,20,2,DEL,Aug-17,yes
1,4,MS,MAGNOLIA,31.1432328,-90.4587081,202240,109,34,561,235,$/st,24,2,FOB,Aug-17,yes
2,2,MT,FORT BENTON,47.8183031,-110.6674365,216040,573,34,559,195,$/st,288,2,FOB,Aug-17,yes
2,2,MT,RUDYARD,48.5599905,-110.5541167,217008,573,34,559,202,$/st,96,2,FOB,Aug-17,yes
2,2,MT,MOCCASIN,47.0533007,-109.9104723,216818,573,34,559,200,$/st,31,2,DEL,Aug-17,no
13,2,SD,MADISON,44.0060847,-97.1139496,101329,19,34,558,195,$/st,95,2,DEL,Aug-17,no
4,1,IA,BREDA,42.1816509,-94.9769338,207090,123,34,558,230,$/st,76,2,FOB,Aug-17,yes
4,1,IA,DUNLAP,41.8544327,-95.6005594,207309,123,34,558,230,$/st,21,2,FOB,Aug-17,no
4,1,IA,ANTHON,42.3883232,-95.8666772,207219,123,34,558,230,$/st,20,2,FOB,Aug-17,yes
4,1,IA,DANBURY,42.2341562,-95.7222265,207071,123,34,558,230,$/st,20,2,FOB,Aug-17,yes
7,2,AB,VULCAN,50.4,-113.25,210706,46,34,559,336,$/st,50,2,FOB,Aug-17,yes
8,1,KS,HESSTON,38.1383437,-97.4314267,218005,29,34,618,200,$/st,44,2,FOB,Aug-17,yes
7,2,AB,BEISEKER,51.38341796,-113.5352504,216242,543,34,559,336,$/st,149,2,FOB,Aug-17,yes
7,2,AB,BOW ISLAND,49.87,-111.37,207011,543,34,559,348,$/st,99,2,FOB,Aug-17,no
7,2,AB,ROLLING HILLS,50.21679414,-111.7684768,207973,543,34,559,348,$/st,98,2,FOB,Aug-17,yes
7,2,AB,VAUXHALL,50.05,-112.133,204187,543,34,559,342,$/st,100,2,FOB,Aug-17,yes
13,1,MN,GRYGLA,48.3007977,-95.6183321,208677,90,34,590,260,$/st,20,2,DEL,Aug-17,yes
7,2,AB,BARONS,49.997467,-113.075508,204079,686,34,559,339,$/st,165,2,DEL,Aug-17,no
7,2,AB,MEDICINE HAT,50.041069,-110.678093,217062,686,34,559,351,$/st,97,2,DEL,Aug-17,yes
8,2,AB,LEGAL,53.95014825,-113.585332,209863,29,34,559,325,$/st,49,2,DEL,Aug-17,yes
7,2,BC,ABBOTSFORD,49.06,-122.3,101266,599,34,559,303.96,$/st,302,1,DEL,Aug-17,yes
7,2,AB,STETTLER,52.33,-112.68,210515,444,34,559,334,$/st,98,2,DEL,Aug-17,yes
7,2,AB,SPRUCE VIEW,52.087499,-114.307119,207833,497,34,559,323,$/st,50,2,FOB,Aug-17,yes
7,2,AB,DRUMHELLER,51.4333,-112.667,201907,40,34,559,334,$/st,147,2,FOB,Aug-17,no
14,1,ND,KRAMER,48.690565,-100.7068093,209395,8,34,568,260,$/st,24,2,FOB,Aug-17,yes
14,1,ND,SOURIS,48.9097383,-100.6815394,209392,8,34,568,260,$/st,23,2,DEL,Aug-17,no
7,2,AB,DRUMHELLER,51.4333,-112.667,101292,396,34,559,334,$/st,97,2,FOB,Aug-17,no
14,1,OK,CLINTON,35.5156056,-98.9673069,214710,8,34,560,200,$/st,22,2,DEL,Aug-17,no
7,2,AB,THREE HILLS,51.7,-113.27,101288,420,34,559,334,$/st,49,2,FOB,Aug-17,yes
7,2,AB,LINDEN,51.59181312,-113.4852486,201909,420,34,559,334,$/st,50,2,FOB,Aug-17,yes
7,2,AB,OLDS,51.7833,-114.1,101317,438,34,559,331,$/st,47,2,DEL,Aug-17,no
13,2,MN,SHELLY,47.4580288,-96.8184126,201555,218,34,558,167,$/st,27,2,FOB,Aug-17,no
13,2,MN,EAST GRAND FORKS,47.9299789,-97.0245211,215695,218,34,558,163.5,$/st,104,2,DEL,Aug-17,no
13,2,MN,STEPHEN,48.4499791,-96.8725616,201566,218,34,558,168,$/st,24,2,DEL,Aug-17,yes
13,2,ND,GRAFTON,48.4122108,-97.410634,201581,218,34,558,168,$/st,29,2,FOB,Aug-17,no
13,2,ND,MINTO,48.2916547,-97.3714652,201520,218,34,558,168,$/st,33,2,FOB,Aug-17,yes
14,1,IL,WAYNE CITY,38.345326,-88.5878312,209344,8,34,565,247.61,$/st,20,2,FOB,Aug-17,no
8,2,MN,BINGHAM LAKE,43.9066239,-95.0463791,100548,379,34,558,179,$/st,53,2,FOB,Aug-17,yes
8,2,MN,SANBORN,44.2096799,-95.1286044,205269,151,34,558,178,$/st,78,2,DEL,Aug-17,yes
8,2,MN,WALNUT GROVE,44.2230121,-95.469449,218239,151,34,558,179,$/st,183,2,DEL,Aug-17,yes
13,1,MN,PAYNESVILLE,45.3805196,-94.7119483,206290,8,34,598,239.58,$/st,40,2,DEL,Aug-17,yes
3,1,NE,CRESTON,41.7066754,-97.362543,100592,131,34,558,240,$/st,24,2,DEL,Aug-17,no
13,1,MN,ST CHARLES,43.9694076,-92.0643266,206656,5,34,563,231.44,$/st,39,2,FOB,Aug-17,yes
12,1,IL,EUREKA,40.7214251,-89.2728627,208191,3,34,571,249.69,$/st,38,2,FOB,Aug-17,yes
13,2,SD,HITCHCOCK,44.629702,-98.4095385,218609,5,34,558,175,$/st,162,2,FOB,Aug-17,yes
13,2,ND,FAIRMOUNT,46.0549591,-96.6022941,101476,5,34,558,169.5,$/st,349,2,DEL,Aug-17,yes
3,2,SD,HURON,44.3633173,-98.2142572,209443,36,34,558,177.5,$/st,170,2,FOB,Aug-17,yes
3,2,SD,CARPENTER,44.6374734,-97.9167552,209441,36,34,558,175,$/st,31,2,DEL,Aug-17,yes
10,2,MN,WINTHROP,44.5430195,-94.3663674,101964,842,34,558,174,$/st,25,2,FOB,Aug-17,no
2,2,CA,IMPERIAL,32.8475529,-115.5694391,201406,12,34,556,175.28,$/st,196,1,FOB,Aug-17,yes
8,2,MN,WELCOME,43.6668998,-94.6194213,206084,29,34,558,180,$/st,130,2,FOB,Aug-17,yes
13,2,SD,TWIN BROOKS,45.2057974,-96.7795108,204448,5,34,558,181.5,$/st,155,2,FOB,Aug-17,yes
13,2,SD,MADISON,44.0060847,-97.1139496,101329,5,34,558,188,$/st,180,2,DEL,Aug-17,no
13,2,SD,FLANDREAU,44.0494154,-96.595324,217420,5,34,558,188,$/st,257,2,FOB,Aug-17,no
13,2,SD,TULARE,44.7380336,-98.5098176,218161,5,34,558,179.4,$/st,63,2,DEL,Aug-17,no
3,2,SD,MITCHELL,43.7094283,-98.0297992,215527,21,34,558,180,$/st,62,2,FOB,Aug-17,no
13,2,IA,DUNLAP,41.8544327,-95.6005594,206685,5,34,558,185,$/st,52,2,DEL,Aug-17,no
13,2,MN,FAIRMONT,43.6521775,-94.4610832,101690,5,34,558,185,$/st,26,2,DEL,Aug-17,yes
3,2,SD,MILLER,44.5183148,-98.988434,204615,699,34,558,183.5,$/st,65,2,FOB,Aug-17,yes
3,1,NE,HASTINGS,40.5861246,-98.388393,208135,21,34,564,300,$/st,305,2,FOB,Aug-17,yes
4,2,MN,MAYNARD,44.9069025,-95.4689074,203399,45,34,558,172,$/st,26,2,FOB,Aug-17,no
13,2,SD,ONIDA,44.7080379,-100.059845,205552,5,34,558,195,$/st,97,2,DEL,Aug-17,no
5,2,TX,GREENVILLE,33.1384488,-96.1108066,203098,12,34,556,200.05,$/st,100,1,FOB,Aug-17,no
2,2,MT,MOORE,46.9755231,-109.6968536,101582,623,34,559,216,$/st,39,2,DEL,Aug-17,yes
8,3,IA,CUSHING,42.4647099,-95.6750061,100210,212,34,558,150,$/st,26,2,DEL,Aug-17,yes
19,1,NY,WATERLOO,42.9047884,-76.8627368,216379,749,34,562,290,$/st,41,2,FOB,Aug-17,yes
14,3,IA,ARCADIA,42.0872073,-95.0461023,216576,8,34,558,150,$/st,23,2,FOB,Aug-17,no
14,3,SD,TORONTO,44.5730202,-96.6425537,207817,8,34,558,150,$/st,36,2,FOB,Aug-17,no
5,3,OK,OKEENE,36.116148,-98.3170165,101757,682,34,557,146.71,$/st,22,2,DEL,Aug-17,yes
5,3,NE,PIERCE,42.19917,-97.5267247,202852,554,34,558,150,$/st,26,2,FOB,Aug-17,no
13,3,SD,PIERRE,44.3683156,-100.3509665,100534,34,34,558,150,$/st,76,2,FOB,Aug-17,yes
5,3,NE,OAKDALE,42.0697291,-97.9692312,202076,568,34,558,150,$/st,26,2,FOB,Aug-17,yes
5,3,NE,CEDAR RAPIDS,41.560013,-98.1445085,206955,568,34,558,150,$/st,27,2,FOB,Aug-17,no
5,3,NE,SPALDING,41.6889002,-98.363404,101339,568,34,558,150,$/st,27,2,DEL,Aug-17,yes
5,3,NE,EWING,42.2577833,-98.3464655,202075,568,34,558,150,$/st,26,2,FOB,Aug-17,yes
14,3,MN,LAKE CRYSTAL,44.1057973,-94.2188494,100598,8,34,558,150,$/st,25,2,FOB,Aug-17,no
14,3,MN,JACKSON,43.6207916,-94.9886022,218222,8,34,558,150,$/st,75,2,FOB,Aug-17,no
14,3,SD,REVILLO,45.0166314,-96.5711679,208846,8,34,558,150,$/st,52,2,DEL,Aug-17,yes
8,3,IA,ROYAL,43.0655295,-95.2838877,101275,29,34,558,150,$/st,26,2,FOB,Aug-17,yes
8,3,IA,GRANVILLE,41.4961096,-92.7743601,203267,29,34,558,150,$/st,128,2,FOB,Aug-17,yes
8,3,IA,HULL,43.1885919,-96.1336329,210253,29,34,558,150,$/st,32,2,DEL,Aug-17,no
8,3,NE,PLATTSMOUTH,41.0113881,-95.8822312,204630,29,34,558,150,$/st,75,2,FOB,Aug-17,yes
8,3,NE,VERDIGRE,42.5969469,-98.0336814,201125,29,34,558,150,$/st,23,2,FOB,Aug-17,yes
8,3,NE,OSMOND,42.3600032,-97.5967282,100475,29,34,558,150,$/st,30,2,FOB,Aug-17,yes
8,3,SD,MENNO,43.2397131,-97.5778442,215231,29,34,558,150,$/st,87,2,FOB,Aug-17,no
8,3,SD,BURBANK,42.745276,-96.8292077,217606,29,34,558,150,$/st,24,2,FOB,Aug-17,no
24,3,IL,MCLEANSBORO,38.0933811,-88.5356076,204235,1,34,565,148,$/st,76,2,DEL,Aug-17,yes
3,3,NE,FREMONT,41.4333328,-96.4980807,100677,226,34,558,150,$/st,30,2,FOB,Aug-17,no
3,3,NE,ORCHARD,42.3355602,-98.242852,100470,128,34,558,150,$/st,100,2,FOB,Aug-17,yes
3,3,NE,PENDER,42.1141648,-96.7072585,100486,115,34,558,150,$/st,28,2,DEL,Aug-17,yes
3,3,NE,TILDEN,42.0472286,-97.8339503,203613,31,34,558,150,$/st,60,2,FOB,Aug-17,no
3,3,NE,COLUMBUS,41.4297341,-97.3683753,203618,31,34,558,150,$/st,60,2,DEL,Aug-17,yes
3,3,NE,HUMPHREY,41.6916753,-97.4844907,203599,31,34,558,150,$/st,60,2,DEL,Aug-17,yes
3,3,NE,EMMET,42.4755589,-98.8062032,100895,607,34,558,150,$/st,57,2,FOB,Aug-17,no
8,3,IA,CHEROKEE,42.7494277,-95.551674,100009,296,34,558,150,$/st,52,2,FOB,Aug-17,no
3,3,SD,SALEM,43.7241455,-97.388953,216493,699,34,558,150,$/st,85,2,FOB,Aug-17,yes
24,3,NE,DODGE,41.7211147,-96.8828111,100544,1,34,558,150,$/st,26,2,DEL,Aug-17,yes
24,3,NE,STUART,42.5991677,-99.1426014,100736,1,34,558,150,$/st,29,2,FOB,Aug-17,no
24,3,NE,WALTHILL,42.1483269,-96.4883663,100541,1,34,558,150,$/st,50,2,FOB,Aug-17,no
24,3,SD,WINNER,43.3766665,-99.8590069,216380,1,34,558,150,$/st,24,2,FOB,Aug-17,no
24,3,KS,LARNED,38.1805693,-99.098713,200520,1,34,557,145,$/st,25,2,FOB,Aug-17,yes
24,3,OK,BESSIE,35.3858846,-98.9881366,208345,1,34,557,145,$/st,44,2,FOB,Aug-17,yes
8,3,IA,SERGEANT BLUFF,42.4038823,-96.3586397,100459,416,34,558,150,$/st,22,2,DEL,Aug-17,yes
2,3,AZ,PARKER,34.1500162,-114.2891177,211276,715,34,557,127.94,$/st,582,1,FOB,Aug-17,no
5,3,OK,ALTUS,34.6381255,-99.3339754,206507,81,34,557,127.61,$/st,487,1,DEL,Aug-17,no
15,3,CA,STOCKTON,37.9577016,-121.2907796,218477,182,34,557,110.63,$/st,968,1,DEL,Aug-17,yes
19,3,MI,PIGEON,43.8300151,-83.2699553,100543,171,34,562,155.01,$/st,85,2,FOB,Aug-17,no
4,3,IL,MATTOON,39.4830897,-88.3728255,210998,11,34,565,148,$/st,50,2,FOB,Aug-17,yes
